url,conceptId,queryFamily,intent,modifiers,courseLevel,primaryUrl,isPrimaryOwner,primaryRole,secondaryUrls,currentCompetitors,currentTitle,currentH1,proposedH1,proposedSeoTitle,proposedDescription,canonicalUrl,canonicalPolicy,indexPolicy,action,redirectFrom,collisionScore,gscQueryOverlap,gscImpressions,googleSelectedCanonical,backlinkEquity,branch2Needed,branch3Needed,status,notes,verification,lessonId,pageRole
/subjects/math/precalculus/exponential-and-logarithmic-functions/logistic-and-bounded-growth/,concept.math.analyze-logistic-growth-qualitatively-and-interpret-initial-value-carrying-capacity-growth-rate-and-inflection-behavior,logistic and bounded growth,learn-deep,,precalculus,/subjects/math/precalculus/exponential-and-logarithmic-functions/logistic-and-bounded-growth/,true,textbook-lesson,,,Logistic and bounded growth | Better Grades,Logistic and bounded growth,Logistic and bounded growth,Logistic and bounded growth | Better Grades,"Analyze logistic growth qualitatively and interpret initial value, carrying capacity, growth rate, and inflection behavior.",https://bettergrades.net/subjects/math/precalculus/exponential-and-logarithmic-functions/logistic-and-bounded-growth/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=9,textbook-lesson.math.precalculus.precalculus-u7-l8,textbook-lesson
/subjects/math/precalculus/exponential-and-logarithmic-functions/mastery-check/,concept.math.exponential-and-logarithmic-functions,exponential and logarithmic functions practice test,assessment,mastery check,precalculus,/subjects/math/precalculus/exponential-and-logarithmic-functions/mastery-check/,true,assessment,,,Exponential and Logarithmic Functions Practice Test | Better Grades,Exponential and Logarithmic Functions Practice Test,Exponential and Logarithmic Functions Practice Test,Exponential and Logarithmic Functions Practice Test | Better Grades,A 28–36 item exponential and logarithmic functions practice test spanning every unit lesson.,https://bettergrades.net/subjects/math/precalculus/exponential-and-logarithmic-functions/mastery-check/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=4,,assessment
/subjects/math/precalculus/exponential-and-logarithmic-functions/practice/,concept.math.exponential-and-logarithmic-functions,exponential and logarithmic functions practice problems,assessment,practice,precalculus,/subjects/math/precalculus/exponential-and-logarithmic-functions/practice/,true,assessment,,,Exponential and Logarithmic Functions Practice Problems | Better Grades,Exponential and Logarithmic Functions Practice Problems,Exponential and Logarithmic Functions Practice Problems,Exponential and Logarithmic Functions Practice Problems | Better Grades,A 32-item mixed exponential and logarithmic functions practice set with repair links.,https://bettergrades.net/subjects/math/precalculus/exponential-and-logarithmic-functions/practice/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=4,,assessment
/subjects/math/precalculus/exponential-and-logarithmic-functions/review/,concept.math.exponential-and-logarithmic-functions,exponential and logarithmic functions review,assessment,review,precalculus,/subjects/math/precalculus/exponential-and-logarithmic-functions/review/,true,assessment,,,Exponential and Logarithmic Functions Review | Better Grades,Exponential and Logarithmic Functions Review,Exponential and Logarithmic Functions Review,Exponential and Logarithmic Functions Review | Better Grades,A 40–50 item cumulative review of exponential and logarithmic functions.,https://bettergrades.net/subjects/math/precalculus/exponential-and-logarithmic-functions/review/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=3,,assessment
/subjects/math/precalculus/exponential-and-logarithmic-functions/solving-exponential-equations/,cross.solve-exponential,solving exponential equations in precalculus models,method-instruction,solving exponential equations,precalculus,/subjects/math/precalculus/exponential-and-logarithmic-functions/solving-exponential-equations/,true,textbook-lesson,,/subjects/math/algebra/exponential-logarithmic/solving-exponential-equations/,Solving Exponential Equations in Precalculus Models | Better Grades,Solving Exponential Equations in Precalculus Models,Solving Exponential Equations in Precalculus Models,Solving Exponential Equations in Precalculus Models | Better Grades,"Solve exponential equations using common bases, logarithms, and numerical methods, and interpret exact and approximate answers.",https://bettergrades.net/subjects/math/precalculus/exponential-and-logarithmic-functions/solving-exponential-equations/,SELF_CANONICAL,index,DIFFERENTIATE,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Algebra owns the generic method; Precalculus owns model-based equations.,self-canonical=true; sitemap=true; inboundInternalLinks=8,textbook-lesson.math.precalculus.precalculus-u7-l12,textbook-lesson
/subjects/math/precalculus/exponential-and-logarithmic-functions/solving-logarithmic-equations-and-interpreting-inverse-models/,concept.math.solve-logarithmic-equations-reject-invalid-arguments-and-use-logarithms-to-analyze-doubling-time-half-life-and-logarithmic-scales,solving logarithmic equations and interpreting inverse models,method-instruction,,precalculus,/subjects/math/precalculus/exponential-and-logarithmic-functions/solving-logarithmic-equations-and-interpreting-inverse-models/,true,textbook-lesson,,,Solving logarithmic equations and interpreting inverse models | Better Grades,Solving logarithmic equations and interpreting inverse models,Solving logarithmic equations and interpreting inverse models,Solving logarithmic equations and interpreting inverse models | Better Grades,"Solve logarithmic equations, reject invalid arguments, and use logarithms to analyze doubling time, half-life, and logarithmic scales.",https://bettergrades.net/subjects/math/precalculus/exponential-and-logarithmic-functions/solving-logarithmic-equations-and-interpreting-inverse-models/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=7,textbook-lesson.math.precalculus.precalculus-u7-l13,textbook-lesson
/subjects/math/precalculus/final-assessment/,concept.math.precalculus,precalculus final assessment,assessment,final assessment,precalculus,/subjects/math/precalculus/final-assessment/,true,assessment,,,Precalculus Final Assessment | Better Grades,Precalculus Final Assessment,Precalculus Final Assessment,Precalculus Final Assessment | Better Grades,A 64-item cumulative assessment spanning all sixteen Precalculus units.,https://bettergrades.net/subjects/math/precalculus/final-assessment/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=2,,assessment
/subjects/math/precalculus/functions-and-multiple-representations/,concept.math.functions-and-multiple-representations,functions and multiple representations,navigation-hub,,precalculus,/subjects/math/precalculus/functions-and-multiple-representations/,true,unit-hub,,,Functions and Multiple Representations | Better Grades,Functions and Multiple Representations,Functions and Multiple Representations,Functions and Multiple Representations | Better Grades,"An input is supplied to a relationship, an output is determined by it, and parameters remain fixed for one selected model.",https://bettergrades.net/subjects/math/precalculus/functions-and-multiple-representations/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=16,,unit-hub
/subjects/math/precalculus/functions-and-multiple-representations/average-rate-of-change/,concept.math.calculate-and-interpret-average-rate-of-change-as-output-change-per-input-change-and-as-the-slope-of-a-secant-line,average rate of change,learn-deep,,precalculus,/subjects/math/precalculus/functions-and-multiple-representations/average-rate-of-change/,true,textbook-lesson,,,Average rate of change | Better Grades,Average rate of change,Average rate of change,Average rate of change | Better Grades,Calculate and interpret average rate of change as output change per input change and as the slope of a secant line.,https://bettergrades.net/subjects/math/precalculus/functions-and-multiple-representations/average-rate-of-change/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=8,textbook-lesson.math.precalculus.precalculus-u2-l9,textbook-lesson
/subjects/math/precalculus/functions-and-multiple-representations/domain-from-context/,cross.domain,domain from context,learn-deep,,precalculus,/subjects/math/precalculus/functions-and-multiple-representations/domain-from-context/,true,textbook-lesson,,/subjects/math/algebra/functions/domain/,Domain from context | Better Grades,Domain from context,Domain from context,Domain from context | Better Grades,Distinguish the algebraic domain of a formula from the inputs that are meaningful in a model.,https://bettergrades.net/subjects/math/precalculus/functions-and-multiple-representations/domain-from-context/,SELF_CANONICAL,index,DIFFERENTIATE,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Algebra owns the generic definition; Precalculus owns formula- and context-specific domain analysis.,self-canonical=true; sitemap=true; inboundInternalLinks=11,textbook-lesson.math.precalculus.precalculus-u2-l6,textbook-lesson
/subjects/math/precalculus/functions-and-multiple-representations/domain-from-formulas/,cross.domain,domain from formulas,learn-deep,,precalculus,/subjects/math/precalculus/functions-and-multiple-representations/domain-from-formulas/,true,textbook-lesson,,/subjects/math/algebra/functions/domain/,Domain from formulas | Better Grades,Domain from formulas,Domain from formulas,Domain from formulas | Better Grades,"Determine the real domain of a function by combining denominator, even-root, logarithm, and composition restrictions.",https://bettergrades.net/subjects/math/precalculus/functions-and-multiple-representations/domain-from-formulas/,SELF_CANONICAL,index,DIFFERENTIATE,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Algebra owns the generic definition; Precalculus owns formula- and context-specific domain analysis.,self-canonical=true; sitemap=true; inboundInternalLinks=9,textbook-lesson.math.precalculus.precalculus-u2-l5,textbook-lesson
/subjects/math/precalculus/functions-and-multiple-representations/function-notation-evaluation-and-solving/,cross.function-notation,"function notation, evaluation, and solving",method-instruction,function notation evaluation and solving,precalculus,/subjects/math/precalculus/functions-and-multiple-representations/function-notation-evaluation-and-solving/,true,textbook-lesson,,/subjects/math/algebra/functions/function-notation-and-evaluation/,"Function notation, evaluation, and solving | Better Grades","Function notation, evaluation, and solving","Function notation, evaluation, and solving","Function notation, evaluation, and solving | Better Grades",Use function notation accurately and distinguish finding an output from finding inputs that produce a chosen output.,https://bettergrades.net/subjects/math/precalculus/functions-and-multiple-representations/function-notation-evaluation-and-solving/,SELF_CANONICAL,index,DIFFERENTIATE,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Algebra owns generic instruction; secondary pages explain notation or extend it to solving.,self-canonical=true; sitemap=true; inboundInternalLinks=11,textbook-lesson.math.precalculus.precalculus-u2-l3,textbook-lesson
/subjects/math/precalculus/functions-and-multiple-representations/function-representation-and-modeling-studio/,concept.math.construct-compare-and-defend-function-representations-while-stating-assumptions-domain-units-and-limitations,function representation and modeling studio,learn-deep,,precalculus,/subjects/math/precalculus/functions-and-multiple-representations/function-representation-and-modeling-studio/,true,textbook-lesson,,,Function representation and modeling studio | Better Grades,Function representation and modeling studio,Function representation and modeling studio,Function representation and modeling studio | Better Grades,"Construct, compare, and defend function representations while stating assumptions, domain, units, and limitations.",https://bettergrades.net/subjects/math/precalculus/functions-and-multiple-representations/function-representation-and-modeling-studio/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=7,textbook-lesson.math.precalculus.precalculus-u2-l10,textbook-lesson
